Date,Store_ID,Category,Sub_Category,Product_Name,Product_ID,Region,Inventory_Level,Units_Sold,Units_Ordered,Demand_Forecast,Price,Discount,Weather_Condition,Holiday_Promotion,Competitor_Pricing,Seasonality
2023-01-31,S004,FOOD & GROCERIES,Bakery & Bread,White Bread,P0002,West,571,81,114,73.06,10.62,10,Cloudy,0,10.41,Winter
2023-01-26,S007,FOOD & GROCERIES,Bakery & Bread,Wheat Bread,P0012,South,614,64,151,76.71,43.35,15,Sunny,0,39.65,Winter
2023-01-14,S003,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,North,351,4,170,4.37,87.71,15,Rainy,0,91.4,Winter
2023-01-21,S001,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,South,765,70,196,69.87,74.86,5,Snowy,0,69.41,Winter
2023-01-02,S002,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,East,592,74,26,84.24,89.33,15,Rainy,0,92.97,Winter
2023-01-01,S007,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Pencil Pack,P0011,North,701,4,16,3.43,14.41,5,Sunny,1,13.59,Winter
2023-01-02,S002,HOME IMPROVEMENT,Hand Tools,Adjustable Wrench,P0040,West,472,114,191,127.51,46.64,20,Rainy,1,42.37,Winter
2023-01-26,S010,AUTOMOTIVE,Engine Parts,Spark Plug,P0022,West,544,94,60,85.47,60.75,5,Snowy,1,57.88,Winter
2023-01-07,S007,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,North,1605,86,152,87.98,71.58,10,Sunny,1,73.55,Winter
2023-01-10,S005,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,South,901,12,74,12.58,50.89,0,Rainy,0,54.55,Winter
2023-01-31,S003,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,East,536,41,154,34.2,64.05,20,Cloudy,0,62.07,Winter
2023-01-06,S005,FOOD & GROCERIES,Fresh Produce,Bananas,P0024,West,518,24,120,28.7,70.51,10,Cloudy,0,68.75,Winter
2023-01-25,S003,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,West,1331,20,35,22.15,58.61,15,Cloudy,0,57.85,Winter
2023-01-09,S009,KITCHEN,Cookware,Saucepan,P0008,South,954,66,123,69.97,21.24,10,Rainy,0,20.69,Winter
2023-01-28,S008,KITCHEN,Cookware,Saucepan,P0008,East,801,88,183,103.41,39.01,0,Cloudy,1,37.24,Winter
2023-01-27,S006,KITCHEN,Cookware,Non-stick Pan,P0035,West,403,69,158,63.73,45.14,0,Snowy,0,41.19,Winter
2023-01-29,S001,KITCHEN,Small Appliances,Electric Kettle,P0013,East,478,29,48,31.54,56.35,0,Snowy,0,54.9,Winter
2023-01-15,S010,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,South,673,37,185,40.22,21.12,15,Sunny,1,21.56,Winter
2023-01-02,S004,KITCHEN,Cookware,Pressure Cooker,P0034,North,466,53,137,62.04,53.69,20,Sunny,0,50.71,Winter
2023-01-27,S008,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Pencil Pack,P0011,West,472,3,193,2.58,93.52,0,Sunny,0,92.16,Winter
2023-01-28,S002,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,South,148,83,3,98.28,82.36,15,Rainy,0,83.46,Winter
2023-01-03,S007,KITCHEN,Cookware,Non-stick Pan,P0035,East,544,67,55,71.8,42.55,10,Snowy,0,42.32,Winter
2023-01-05,S007,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,South,328,28,126,31.63,23.42,10,Cloudy,0,22.53,Winter
2023-01-04,S006,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Ballpoint Pen,P0026,South,825,97,173,99.22,26.79,0,Cloudy,1,24.25,Winter
2023-01-04,S006,FOOD & GROCERIES,Fresh Produce,Spinach,P0010,East,289,83,67,81.05,52.55,15,Sunny,0,51.29,Winter
2023-01-03,S003,HOME IMPROVEMENT,Hand Tools,Adjustable Wrench,P0040,West,252,64,20,69.71,21.64,5,Cloudy,0,22.18,Winter
2023-01-29,S004,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,West,436,55,101,46.82,69.1,5,Sunny,0,62.67,Winter
2023-01-11,S005,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,South,867,54,20,49.19,35.75,15,Sunny,0,33.19,Winter
2023-01-25,S006,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,West,914,7,122,5.87,21.02,5,Sunny,0,22.5,Winter
2023-01-19,S005,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,West,489,69,7,57.75,77.5,15,Rainy,0,81.32,Winter
2023-01-24,S005,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,East,608,55,160,45.51,57.76,5,Cloudy,0,57.84,Winter
2023-01-27,S003,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,North,840,35,55,34.39,97.99,15,Cloudy,0,92.49,Winter
2023-01-14,S010,KITCHEN,Cookware,Pressure Cooker,P0034,North,315,35,67,35.79,93.64,0,Sunny,1,92.5,Winter
2023-01-31,S002,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,East,793,70,79,68.88,75.08,0,Rainy,0,75.03,Winter
2023-01-24,S004,FOOD & GROCERIES,Dairy & Eggs,Whole Milk,P0020,West,358,54,115,51.36,74.53,10,Snowy,0,69.49,Winter
2023-01-06,S003,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,South,770,79,106,90.54,58.35,15,Sunny,0,58.13,Winter
2023-01-10,S007,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,East,430,48,150,57.57,48.78,15,Sunny,0,45.52,Winter
2023-01-20,S007,FOOD & GROCERIES,Dairy & Eggs,Cheddar Cheese,P0039,North,522,14,46,12.33,68.81,10,Sunny,0,65.57,Winter
2023-01-03,S002,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,East,940,44,191,39.34,60.16,5,Sunny,1,55.21,Winter
2023-01-24,S009,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,South,853,24,21,25.82,75.4,5,Cloudy,0,76.6,Winter
2023-01-01,S003,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,North,860,22,49,25.6,45.45,10,Sunny,0,46.14,Winter
2023-01-29,S008,KITCHEN,Cookware,Pressure Cooker,P0034,West,395,94,53,88.77,60.31,10,Cloudy,0,55.15,Winter
2023-01-07,S005,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,North,928,15,76,13.07,80.8,5,Rainy,0,86.54,Winter
2023-01-21,S010,KITCHEN,Small Appliances,Mixer Grinder,P0004,North,673,10,24,8.3,30.15,10,Sunny,1,27.78,Winter
2023-01-04,S005,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,South,1050,27,149,28.12,17.83,10,Cloudy,0,19.13,Winter
2023-01-05,S007,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,East,1538,89,22,83.4,91.52,20,Sunny,0,86.47,Winter
2023-01-24,S008,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,West,667,40,100,33.89,82.09,20,Cloudy,0,86.39,Winter
2023-01-09,S005,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,South,650,76,144,74.14,24.24,0,Cloudy,0,23.11,Winter
2023-01-28,S006,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,East,802,74,174,69.14,71.0,15,Snowy,0,65.26,Winter
2023-01-06,S003,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,West,904,66,130,67.37,58.24,15,Cloudy,0,59.88,Winter
2023-01-26,S001,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,East,507,58,151,53.21,29.13,0,Cloudy,0,30.28,Winter
2023-01-04,S005,KITCHEN,Cookware,Pressure Cooker,P0034,West,633,66,101,74.97,69.21,0,Sunny,0,74.54,Winter
2023-01-26,S006,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,West,625,48,89,45.19,66.55,5,Rainy,0,69.72,Winter
2023-01-06,S006,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,North,694,44,113,43.91,64.05,5,Cloudy,1,57.72,Winter
2023-01-02,S006,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,South,1079,65,141,74.54,12.93,5,Sunny,0,14.14,Winter
2023-01-16,S004,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,South,182,90,48,78.72,64.64,20,Cloudy,0,61.38,Winter
2023-01-31,S009,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,North,271,97,70,80.99,10.12,20,Sunny,1,10.89,Winter
2023-01-18,S005,KITCHEN,Small Appliances,Mixer Grinder,P0004,North,533,41,104,38.72,30.74,0,Snowy,1,30.94,Winter
2023-01-12,S004,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,East,855,36,100,41.24,77.1,10,Cloudy,0,73.21,Winter
2023-01-18,S010,KITCHEN,Cookware,Non-stick Pan,P0035,West,700,-5,181,-5.91,61.8,0,Sunny,0,65.73,Winter
2023-01-01,S001,FOOD & GROCERIES,Fresh Produce,Potatoes,P0036,South,393,23,29,22.0,97.91,10,Cloudy,1,93.26,Winter
2023-01-27,S004,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,South,130,30,55,34.67,50.25,0,Sunny,0,51.81,Winter
2023-01-18,S006,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,North,891,30,119,24.35,46.31,20,Rainy,0,46.57,Winter
2023-01-17,S001,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,West,923,86,174,101.22,94.73,15,Rainy,0,96.62,Winter
2023-01-14,S004,KITCHEN,Cookware,Non-stick Pan,P0035,North,533,45,76,53.28,19.22,0,Sunny,0,20.13,Winter
2023-01-26,S007,KITCHEN,Small Appliances,Electric Kettle,P0013,West,542,2,125,2.06,78.26,5,Cloudy,0,80.26,Winter
2023-01-27,S001,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,West,584,73,165,67.2,57.78,0,Cloudy,0,55.11,Winter
2023-01-02,S005,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,East,619,46,176,49.28,88.12,0,Cloudy,0,94.78,Winter
2023-01-04,S003,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,North,539,97,169,108.09,82.32,0,Cloudy,1,78.31,Winter
2023-01-25,S008,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,East,802,6,141,6.15,61.53,5,Sunny,0,59.26,Winter
2023-01-26,S004,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Ballpoint Pen,P0026,South,448,73,87,62.91,65.74,10,Cloudy,0,69.44,Winter
2023-01-22,S003,FOOD & GROCERIES,Bakery & Bread,Croissants,P0030,South,495,56,97,49.19,11.92,0,Rainy,0,12.16,Winter
2023-01-30,S007,KITCHEN,Small Appliances,Electric Kettle,P0013,East,577,55,90,50.05,81.54,0,Sunny,0,74.37,Winter
2023-01-08,S003,KITCHEN,Cookware,Non-stick Pan,P0035,North,615,46,55,38.52,97.88,0,Rainy,0,94.48,Winter
2023-01-27,S004,FOOD & GROCERIES,Dairy & Eggs,Skim Milk,P0017,North,330,56,14,51.54,88.7,0,Snowy,0,93.7,Winter
2023-01-27,S001,FOOD & GROCERIES,Bakery & Bread,Wheat Bread,P0012,East,192,34,132,32.08,78.08,10,Cloudy,0,77.85,Winter
2023-01-01,S009,HOME IMPROVEMENT,Hand Tools,Adjustable Wrench,P0040,South,609,55,95,62.88,58.22,20,Rainy,0,58.06,Winter
2023-01-28,S003,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Pencil Pack,P0011,West,523,78,87,68.16,42.61,0,Sunny,0,43.86,Winter
2023-01-05,S006,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,A4 Notebook,P0031,East,481,19,158,17.7,37.3,5,Cloudy,1,39.1,Winter
2023-01-11,S006,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,North,1380,17,182,19.35,76.34,10,Rainy,0,76.5,Winter
2023-01-31,S007,KITCHEN,Cookware,Pressure Cooker,P0034,East,696,68,92,63.83,41.71,5,Sunny,0,43.36,Winter
2023-01-19,S009,KITCHEN,Cookware,Pressure Cooker,P0034,North,507,24,114,23.41,39.68,10,Sunny,0,39.26,Winter
2023-01-16,S005,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,East,550,24,37,27.37,76.3,0,Snowy,0,81.06,Winter
2023-01-31,S008,KITCHEN,Cookware,Saucepan,P0008,North,826,68,93,70.72,35.58,10,Sunny,1,37.94,Winter
2023-01-27,S005,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,North,563,103,125,87.24,39.69,10,Rainy,1,40.37,Winter
2023-01-30,S008,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,West,489,60,77,50.97,23.94,5,Sunny,0,25.26,Winter
2023-01-09,S008,KITCHEN,Cookware,Non-stick Pan,P0035,West,484,59,51,53.72,54.68,0,Sunny,0,59.37,Winter
2023-01-12,S005,FOOD & GROCERIES,Fresh Produce,Apples,P0027,East,308,55,91,57.69,40.26,15,Sunny,0,42.92,Winter
2023-01-16,S007,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,South,162,66,106,63.75,14.86,5,Rainy,0,15.81,Winter
2023-01-07,S005,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,North,739,2,75,1.76,52.63,10,Snowy,0,51.27,Winter
2023-01-31,S003,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,North,1009,50,199,58.76,71.35,10,Sunny,0,67.68,Winter
2023-01-22,S001,FOOD & GROCERIES,Bakery & Bread,Muffins,P0032,East,324,90,50,93.5,18.36,0,Cloudy,1,17.88,Winter
2023-01-23,S003,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,West,766,33,181,29.27,61.36,0,Snowy,1,58.21,Winter
2023-01-21,S001,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,South,942,22,167,26.35,15.65,15,Cloudy,0,15.75,Winter
2023-01-17,S008,KITCHEN,Cookware,Pressure Cooker,P0034,North,386,43,34,47.11,58.93,20,Cloudy,0,56.56,Winter
2023-01-06,S005,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Ballpoint Pen,P0026,South,989,22,186,24.78,37.63,10,Sunny,0,40.25,Winter
2023-01-20,S003,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,West,448,43,140,42.56,84.23,10,Rainy,0,80.9,Winter
2023-01-15,S007,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,West,596,55,156,48.78,81.39,5,Sunny,0,83.29,Winter
2023-01-09,S006,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,East,788,32,39,33.62,81.3,10,Sunny,0,82.66,Winter
2023-01-28,S005,FOOD & GROCERIES,Bakery & Bread,Muffins,P0032,West,391,13,31,13.84,58.4,10,Cloudy,0,62.37,Winter
2023-01-12,S003,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,East,881,13,124,14.08,79.62,15,Sunny,0,72.51,Winter
2023-01-13,S009,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,West,213,51,126,51.03,14.63,5,Cloudy,0,13.94,Winter
2023-01-25,S006,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,West,628,66,0,54.23,41.73,15,Cloudy,0,38.12,Winter
2023-01-13,S008,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,West,813,43,54,51.05,92.39,15,Rainy,0,86.21,Winter
2023-01-12,S002,FOOD & GROCERIES,Dairy & Eggs,Cheddar Cheese,P0039,East,93,39,38,32.57,71.65,5,Sunny,0,70.67,Winter
2023-01-19,S006,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,South,831,83,23,85.38,57.49,5,Rainy,0,59.45,Winter
2023-01-11,S007,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,East,365,49,67,58.58,92.12,5,Rainy,0,98.25,Winter
2023-01-08,S007,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,South,905,12,199,10.94,28.65,10,Rainy,0,28.92,Winter
2023-01-10,S009,FOOD & GROCERIES,Dairy & Eggs,Whole Milk,P0020,North,523,21,89,20.66,85.47,0,Sunny,1,90.23,Winter
2023-01-06,S010,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,North,1038,24,89,25.12,48.63,0,Snowy,0,53.08,Winter
2023-01-07,S009,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,South,494,58,184,54.9,29.87,5,Sunny,0,29.44,Winter
2023-01-07,S003,FOOD & GROCERIES,Bakery & Bread,Wheat Bread,P0012,North,534,56,51,63.24,19.92,15,Sunny,0,21.91,Winter
2023-01-28,S005,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,South,675,52,108,50.15,45.83,15,Sunny,1,41.64,Winter
2023-01-01,S002,KITCHEN,Small Appliances,Electric Kettle,P0013,West,269,21,64,20.61,39.86,5,Cloudy,0,37.07,Winter
2023-01-02,S004,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,West,559,67,91,77.81,86.09,20,Cloudy,1,93.28,Winter
2023-01-13,S007,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,North,610,15,45,12.5,57.03,10,Snowy,0,61.02,Winter
2023-01-14,S004,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,East,579,49,69,49.58,76.07,15,Snowy,0,79.13,Winter
2023-01-21,S008,FOOD & GROCERIES,Dairy & Eggs,Greek Yogurt,P0038,North,471,21,180,21.24,12.89,15,Sunny,0,12.3,Winter
2023-01-06,S009,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,East,659,33,198,35.01,15.83,20,Sunny,1,16.5,Winter
2023-01-20,S002,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,North,847,46,185,41.36,98.25,0,Snowy,0,92.42,Winter
2023-01-08,S008,KITCHEN,Small Appliances,Electric Kettle,P0013,East,668,0,72,0.0,79.4,0,Sunny,0,75.65,Winter
2023-01-01,S003,HOME IMPROVEMENT,Paint & Finishes,Interior Wall Paint,P0019,North,980,36,112,29.69,83.7,0,Snowy,0,81.04,Winter
2023-01-28,S004,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Pencil Pack,P0011,South,472,84,116,79.92,50.0,20,Cloudy,0,45.37,Winter
2023-01-04,S004,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,South,303,63,184,59.55,84.28,20,Sunny,0,77.27,Winter
2023-01-27,S002,HOME IMPROVEMENT,Hand Tools,Hammer,P0023,West,657,0,65,0.0,13.88,5,Cloudy,0,13.46,Winter
2023-01-22,S003,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,East,478,63,5,67.13,86.72,0,Cloudy,0,95.23,Winter
2023-01-18,S005,BOOKS & MEDIA,Physical Books,Business Book,P0016,West,471,39,184,34.04,19.96,0,Rainy,0,20.61,Winter
2023-01-16,S003,KITCHEN,Cookware,Non-stick Pan,P0035,West,794,10,189,8.47,99.09,0,Cloudy,0,106.74,Winter
2023-01-31,S010,KITCHEN,Cookware,Non-stick Pan,P0035,North,733,17,50,20.36,54.96,15,Rainy,1,53.93,Winter
2023-01-28,S009,KITCHEN,Small Appliances,Electric Kettle,P0013,West,521,15,71,16.03,51.77,10,Sunny,0,53.82,Winter
2023-01-12,S002,AUTOMOTIVE,Engine Parts,Engine Oil,P0001,East,210,63,125,61.73,67.22,15,Snowy,0,73.43,Winter
2023-01-21,S010,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,South,547,32,94,30.74,86.99,0,Sunny,0,90.98,Winter
2023-01-20,S009,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,South,440,15,184,15.15,67.51,0,Cloudy,1,63.31,Winter
2023-01-23,S003,AUTOMOTIVE,Engine Parts,Spark Plug,P0022,North,562,78,72,77.97,64.65,20,Cloudy,0,63.02,Winter
2023-01-05,S004,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,South,531,68,37,75.43,85.81,5,Rainy,0,87.73,Winter
2023-01-07,S005,FOOD & GROCERIES,Bakery & Bread,Muffins,P0032,West,518,20,147,16.71,47.82,0,Cloudy,1,48.64,Winter
2023-01-20,S004,KITCHEN,Small Appliances,Electric Kettle,P0013,North,608,105,82,110.94,57.73,15,Snowy,1,57.91,Winter
2023-01-24,S004,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,South,803,34,13,29.05,70.8,5,Rainy,1,74.7,Winter
2023-01-19,S009,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,North,649,84,74,92.27,21.0,0,Cloudy,0,19.87,Winter
2023-01-07,S010,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,South,343,60,85,69.74,10.73,10,Cloudy,0,10.18,Winter
2023-01-29,S006,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,North,1153,70,144,58.21,37.06,5,Rainy,0,33.9,Winter
2023-01-18,S005,KITCHEN,Cookware,Non-stick Pan,P0035,East,356,6,17,6.46,54.55,5,Rainy,0,49.44,Winter
2023-01-13,S003,AUTOMOTIVE,Engine Parts,Oil Filter,P0006,North,590,64,115,67.68,99.26,10,Sunny,1,93.04,Winter
2023-01-15,S004,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,North,609,0,133,0.0,39.21,10,Cloudy,0,38.42,Winter
2023-01-13,S005,BOOKS & MEDIA,Physical Books,Business Book,P0016,East,667,3,199,3.3,52.65,0,Sunny,0,53.94,Winter
2023-01-22,S002,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,North,1013,90,163,94.14,65.02,10,Cloudy,0,70.72,Winter
2023-01-25,S003,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Ballpoint Pen,P0026,South,505,25,162,20.78,18.02,10,Cloudy,0,18.8,Winter
2023-01-20,S008,FOOD & GROCERIES,Fresh Produce,Spinach,P0010,East,441,39,175,33.72,26.86,0,Cloudy,0,28.64,Winter
2023-01-17,S007,BOOKS & MEDIA,Music CDs & Vinyl Records,Classical Vinyl Record,P0005,South,1445,45,159,48.77,25.27,0,Sunny,0,26.1,Winter
2023-01-08,S008,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,North,665,33,98,31.46,15.59,5,Sunny,0,17.0,Winter
2023-01-20,S008,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,North,589,92,13,89.85,99.57,10,Sunny,1,96.73,Winter
2023-01-08,S003,HOME IMPROVEMENT,Hand Tools,Screwdriver Set,P0015,North,383,28,0,32.62,24.89,15,Sunny,0,25.55,Winter
2023-01-08,S002,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,West,888,59,135,64.47,91.66,0,Cloudy,0,87.44,Winter
2023-01-02,S004,KITCHEN,Small Appliances,Mixer Grinder,P0004,West,556,32,132,29.96,94.63,5,Sunny,0,100.31,Winter
2023-01-28,S006,FOOD & GROCERIES,Dairy & Eggs,Cheddar Cheese,P0039,North,308,58,144,47.78,39.63,15,Rainy,0,41.51,Winter
2023-01-18,S002,BOOKS & MEDIA,Physical Books,Fiction Novel,P0021,North,795,84,155,76.28,20.16,15,Rainy,0,18.59,Winter
2023-01-08,S009,FOOD & GROCERIES,Fresh Produce,Carrots,P0029,East,401,22,82,18.95,91.52,15,Rainy,0,97.54,Winter
2023-01-04,S008,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Ballpoint Pen,P0026,East,693,56,179,51.68,65.64,0,Cloudy,1,65.68,Winter
2023-01-02,S006,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,East,878,67,31,60.23,44.7,0,Sunny,0,48.16,Winter
2023-01-23,S005,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,East,1051,37,38,40.25,60.38,0,Cloudy,0,54.65,Winter
2023-01-28,S001,FOOD & GROCERIES,Fresh Produce,Carrots,P0029,East,138,92,60,84.27,58.88,0,Cloudy,1,63.99,Winter
2023-01-27,S003,FOOD & GROCERIES,Bakery & Bread,Wheat Bread,P0012,East,691,4,161,3.59,80.23,0,Cloudy,0,72.37,Winter
2023-01-14,S005,KITCHEN,Cookware,Non-stick Pan,P0035,South,487,66,197,56.35,92.68,10,Sunny,0,87.08,Winter
2023-01-18,S007,OFFICE & SCHOOL SUPPLIES,Paper & Notebooks,Spiral Notebook,P0014,West,961,68,124,77.88,16.75,0,Rainy,0,16.58,Winter
2023-01-19,S001,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,North,786,21,193,21.83,87.66,0,Cloudy,0,95.84,Winter
2023-01-09,S003,KITCHEN,Cookware,Pressure Cooker,P0034,East,735,13,111,14.27,69.98,0,Sunny,0,70.43,Winter
2023-01-28,S003,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Pencil Pack,P0011,West,534,36,47,31.96,69.18,20,Snowy,0,73.4,Winter
2023-01-09,S004,KITCHEN,Small Appliances,Electric Kettle,P0013,South,725,5,122,5.77,76.38,15,Cloudy,0,69.35,Winter
2023-01-29,S008,KITCHEN,Small Appliances,Electric Kettle,P0013,South,766,87,185,84.44,62.07,10,Cloudy,0,58.19,Winter
2023-01-30,S006,FOOD & GROCERIES,Bakery & Bread,Wheat Bread,P0012,South,230,68,1,76.57,98.51,20,Sunny,0,108.3,Winter
2023-01-19,S006,FOOD & GROCERIES,Dairy & Eggs,Cheddar Cheese,P0039,North,377,87,156,97.17,45.95,15,Sunny,0,48.54,Winter
2023-01-31,S007,HOME IMPROVEMENT,Paint & Finishes,Exterior Paint,P0003,South,783,54,148,50.94,64.98,5,Sunny,0,69.18,Winter
2023-01-29,S005,AUTOMOTIVE,Tires & Wheels,Steel Wheel Rim,P0007,South,590,21,48,22.75,76.82,5,Cloudy,0,78.55,Winter
2023-01-29,S010,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,West,525,28,6,29.08,54.81,15,Sunny,0,53.08,Winter
2023-01-14,S004,OFFICE & SCHOOL SUPPLIES,Writing Instruments,Gel Pen,P0018,West,371,9,127,10.38,91.5,20,Cloudy,0,84.92,Winter
2023-01-14,S008,BOOKS & MEDIA,Physical Books,Self-Help Book,P0028,West,572,38,55,40.03,59.05,20,Rainy,0,54.8,Winter
2023-01-26,S009,FOOD & GROCERIES,Dairy & Eggs,Whole Milk,P0020,South,497,56,30,46.38,24.51,5,Snowy,0,25.73,Winter
2023-01-25,S008,AUTOMOTIVE,Tires & Wheels,All-Season Tire,P0037,South,665,26,26,30.14,99.67,0,Sunny,0,99.75,Winter
2023-01-19,S007,KITCHEN,Small Appliances,Drip Coffee Maker,P0033,East,523,9,24,9.03,11.68,5,Sunny,0,12.16,Winter
2023-01-04,S001,BOOKS & MEDIA,Music CDs & Vinyl Records,Rock Music CD,P0009,North,961,25,180,22.53,58.96,0,Sunny,0,58.34,Winter
2023-01-29,S002,KITCHEN,Cookware,Pressure Cooker,P0034,West,812,32,145,33.36,53.04,10,Rainy,0,57.44,Winter
2023-01-12,S001,FOOD & GROCERIES,Fresh Produce,Onions,P0044,East,206,44,54,47.95,37.61,15,Cloudy,0,34.82,Winter
